21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,74,75,39,39,39,39,39,39,39,39,39,39,39,39
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,73,76,46,46,46,46,46,46,46,46,46,46,46,46
5,30,5,5,30,5,5,30,5,5,30,5,5,30,5,5,30,5,72,71,70,59,59,70,70,70,70,70,59,70,59,70
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,72,71,70,59,59,70,70,70,70,70,59,59,70,70
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,72,71,54,70,59,83,85,70,70,58,70,59,57,56
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,79,38,55,38,38,84,53,38,38,55,38,38,55,55
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,81,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,67,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,69,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39,68
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,62,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39,39,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39,39
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,39,39
