95,96,95,96,95,96,95,96,95,101,118,118,118,118,118,118,118,118,118,118,118,118,118,118,95,96,95,96,95,96,95,96
99,97,99,97,99,97,99,97,99,122,118,118,118,118,118,118,118,118,118,118,118,118,118,118,98,97,99,97,99,97,99,97
95,96,118,136,118,118,136,118,118,118,118,118,118,118,149,105,104,121,118,118,118,118,118,118,118,118,118,118,118,118,95,96
99,97,118,118,118,118,118,118,118,118,118,118,118,150,99,97,99,122,118,118,118,118,118,133,118,118,118,118,118,118,99,97
145,147,118,118,118,118,118,118,118,118,118,118,149,105,95,101,118,118,118,118,118,118,149,121,118,118,118,118,118,118,145,147
146,148,118,118,118,118,118,150,150,118,118,118,98,97,99,122,118,118,118,118,118,118,99,97,150,150,150,150,150,150,146,148
145,147,118,118,118,118,149,105,104,121,118,118,118,118,118,118,118,118,118,118,149,105,104,105,104,105,104,105,104,105,145,147
146,148,150,118,118,118,98,97,99,122,118,118,118,118,118,118,118,118,118,118,99,97,99,97,99,97,99,97,99,97,146,148
145,147,104,121,118,118,118,118,118,118,118,118,118,118,118,118,118,118,149,105,95,101,118,136,118,118,118,118,136,118,145,147
146,148,99,103,118,118,118,118,118,118,118,118,130,131,118,150,118,150,99,97,99,122,118,118,118,118,118,118,118,118,146,148
95,96,95,101,118,118,118,118,118,118,118,118,149,105,104,105,104,105,95,101,118,118,118,118,118,118,118,118,118,118,95,96
99,97,99,103,118,118,118,118,118,118,118,118,98,97,99,97,99,97,99,122,118,118,118,118,118,118,118,118,118,118,99,97
95,96,95,96,104,121,118,118,118,118,118,118,118,136,118,136,118,136,118,118,118,118,118,118,118,118,118,118,118,118,95,96
99,97,99,97,99,103,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,99,97
145,147,111,110,111,110,104,121,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,145,147
146,148,108,109,108,109,99,103,118,118,118,133,118,150,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,123,146,148
145,147,95,96,95,96,95,101,118,118,149,105,104,105,104,121,118,118,118,118,149,121,118,118,118,118,118,134,149,105,145,147
146,148,99,97,99,97,99,122,118,118,98,97,99,97,99,122,118,118,118,118,98,122,118,118,118,118,134,134,99,97,146,148
145,147,118,136,118,118,136,118,118,118,118,136,118,118,136,118,118,118,118,118,118,118,118,118,118,118,149,105,95,96,145,147
146,148,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,98,97,99,97,146,148
95,101,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,149,105,104,121,118,118,118,118,118,118,95,96
99,103,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,99,97,99,122,118,118,118,118,118,118,99,97
95,101,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,149,105,95,101,118,118,118,118,118,118,118,118,95,96
99,103,118,118,118,118,118,118,118,118,118,150,150,125,129,118,150,150,99,97,99,122,118,135,118,118,118,118,118,118,99,97
145,147,118,118,118,118,118,134,149,105,104,105,104,105,104,105,104,105,95,101,134,118,118,118,118,118,118,118,118,118,145,147
146,148,118,118,118,118,132,134,99,97,99,97,99,97,99,97,99,97,99,122,134,134,125,129,128,126,127,130,131,150,146,148
145,147,118,118,149,105,104,105,95,101,118,118,118,136,118,118,136,118,118,118,149,105,104,105,104,105,104,105,104,105,145,147
146,148,118,118,98,97,99,97,99,122,118,118,118,118,118,118,118,118,118,118,98,97,99,97,99,97,99,97,99,97,146,148
145,147,118,118,118,118,136,140,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,145,147
146,148,118,29,118,118,126,127,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,88,146,148
104,105,104,105,104,105,104,105,104,105,104,121,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,149,105,104,105
99,97,99,97,99,97,99,97,99,97,99,103,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,99,97,99,97
