104,105,104,105,104,105,104,105,104,105,104,105,104,121,118,118,118,118,149,105,104,105,104,105,104,105,104,105,104,105,104,105
99,97,99,97,99,97,99,97,99,97,99,97,99,103,118,118,118,118,99,97,99,97,99,97,99,97,99,97,99,97,99,97
111,110,111,110,111,110,111,110,111,110,111,110,95,101,118,118,118,118,95,96,111,110,111,110,111,110,111,110,111,110,111,110
108,109,108,109,108,109,108,109,108,109,108,109,99,103,118,118,118,118,99,97,108,109,108,109,108,109,108,109,108,109,108,109
111,110,118,136,118,134,136,123,111,110,95,96,95,101,118,118,118,118,95,96,95,96,111,110,134,134,136,118,136,118,111,110
108,109,118,118,118,134,134,134,108,109,99,97,99,122,118,118,118,118,98,97,99,97,108,109,134,134,134,118,118,118,108,109
111,110,118,118,118,134,111,110,111,110,95,101,118,140,118,118,118,118,139,118,95,96,111,110,111,110,134,118,118,118,111,110
108,109,134,123,134,134,108,109,108,109,99,103,118,118,118,118,118,118,118,118,99,97,108,109,108,109,134,134,118,118,108,109
111,110,134,134,111,110,111,110,95,96,95,101,118,118,118,118,118,118,118,118,95,96,95,96,111,110,111,110,118,123,111,110
108,109,134,134,108,109,108,109,99,97,99,122,118,118,118,118,118,118,118,118,98,97,99,97,108,109,108,109,123,134,108,109
111,110,111,110,111,110,95,96,95,101,118,140,118,118,149,105,104,121,118,118,139,118,95,96,95,96,111,110,111,110,111,110
108,109,108,109,108,109,99,97,99,122,118,118,118,118,99,97,99,103,118,118,118,118,98,97,99,97,108,109,108,109,108,109
111,110,95,96,95,96,95,101,140,118,118,118,118,118,95,96,95,101,118,118,118,118,118,139,95,96,95,96,95,96,111,110
108,109,99,97,99,97,99,122,118,118,118,118,118,118,99,97,99,103,118,118,118,118,118,118,98,97,99,97,99,97,108,109
111,110,95,101,118,136,118,118,118,118,149,105,104,105,112,113,112,113,104,105,104,121,118,118,118,118,136,118,95,96,111,110
108,109,99,103,118,118,118,118,118,118,99,97,99,97,114,115,114,115,99,97,99,103,118,118,118,118,118,118,99,97,108,109
95,96,95,101,118,118,118,118,149,105,95,96,95,96,95,96,95,96,95,96,95,96,104,121,118,118,118,118,95,96,95,101
99,97,99,122,118,118,118,118,98,97,99,97,99,97,99,97,99,97,99,97,99,97,99,122,118,118,118,118,98,97,99,103
95,101,118,118,149,121,118,118,136,118,136,118,136,118,118,118,118,118,118,136,118,136,118,136,118,118,149,121,118,118,95,101
99,103,118,118,99,103,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,99,103,118,118,99,103
95,101,118,118,104,105,104,105,104,105,104,105,104,121,118,118,118,118,149,105,104,105,104,105,104,105,95,101,118,118,95,96
99,103,118,118,98,97,99,97,99,97,99,97,99,122,118,118,118,118,98,97,99,97,99,97,99,97,99,122,118,118,99,97
95,101,118,118,118,118,136,118,118,136,118,118,136,118,118,149,105,104,121,136,118,136,118,136,118,136,118,136,118,118,95,96
99,103,118,118,118,118,118,118,118,118,118,118,118,118,118,98,97,99,122,118,118,118,118,118,118,118,118,118,118,118,99,97
145,147,118,118,118,118,118,118,118,118,118,118,149,105,104,121,118,118,118,118,118,118,118,118,118,118,118,118,118,118,145,147
146,148,118,118,118,118,118,118,118,118,118,118,98,97,99,122,118,118,118,118,118,118,118,118,118,118,118,118,118,118,146,148
145,147,118,118,118,118,118,118,149,121,118,118,136,118,118,136,118,118,149,121,118,118,118,118,118,118,118,118,118,118,145,147
146,148,118,118,118,118,118,118,99,103,118,118,118,118,118,118,118,118,98,122,118,118,118,118,118,118,118,118,118,118,146,148
145,147,118,118,118,118,149,105,95,96,104,105,104,105,104,105,104,121,118,118,118,118,118,118,118,118,118,118,118,118,145,147
146,148,130,131,132,150,99,97,99,97,99,97,99,97,99,97,99,122,118,118,118,118,118,118,29,118,124,129,150,123,146,148
104,105,104,105,104,105,95,96,95,101,118,118,118,118,118,118,118,118,118,118,118,118,118,118,149,105,104,105,104,105,104,105
99,97,99,97,99,97,99,97,99,103,118,118,118,118,118,118,118,118,118,118,118,118,118,118,98,97,99,97,99,97,99,97
