95,96,95,96,95,96,95,96,95,96,95,96,104,121,118,118,118,118,118,118,118,118,118,118,118,118,149,105,95,96,95,96
99,97,99,97,99,97,99,97,99,97,99,97,99,122,118,118,118,118,118,118,118,118,118,118,118,118,98,97,99,97,99,97
145,147,118,118,118,136,118,134,118,118,136,118,118,118,118,118,118,118,118,118,118,118,150,150,118,133,118,118,118,118,145,147
146,148,118,118,118,118,123,134,134,118,123,118,118,118,118,118,118,118,118,149,105,104,105,104,105,104,121,118,118,118,146,148
145,147,118,118,149,105,104,105,104,105,104,121,118,118,118,118,118,118,118,98,97,99,97,99,97,99,122,118,118,118,145,147
146,148,118,118,98,97,99,97,99,97,99,122,118,118,149,121,118,118,118,118,118,136,118,118,136,118,118,118,118,118,146,148
145,147,118,118,136,118,139,118,136,118,118,136,118,118,98,122,118,118,118,118,118,118,118,118,118,118,118,118,118,118,145,147
146,148,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,146,148
95,96,104,105,104,105,104,105,104,121,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,95,96
99,97,99,97,99,97,99,97,99,122,118,118,126,129,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,99,97
95,96,95,96,112,113,112,113,95,101,118,118,149,121,118,118,118,118,150,150,118,118,118,118,118,118,118,118,118,118,95,96
99,97,99,97,114,115,114,115,99,103,118,118,98,122,118,149,105,104,105,104,121,118,118,149,121,118,118,118,118,118,99,97
145,147,95,96,112,113,112,113,95,101,118,118,118,118,118,98,97,99,97,99,122,118,118,98,122,118,118,118,118,134,145,147
146,148,98,97,114,115,114,115,99,122,118,118,118,118,118,118,136,118,118,136,118,118,118,118,118,118,118,118,149,121,146,148
145,147,95,96,95,96,95,96,95,101,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,98,122,145,147
146,148,98,97,99,97,99,97,99,122,118,118,118,118,118,118,118,118,118,118,118,118,118,118,149,121,118,118,118,136,146,148
145,147,118,136,118,136,118,136,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,98,122,118,118,118,118,145,147
146,148,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,146,148
145,147,118,118,118,118,118,118,118,118,118,118,118,118,118,149,105,104,105,104,105,104,121,118,118,118,118,118,118,118,145,147
146,148,118,118,118,118,118,118,118,118,118,118,118,150,150,99,97,99,97,99,97,99,122,118,118,118,118,118,118,118,146,148
95,101,118,118,118,118,118,118,118,118,118,149,105,104,105,95,96,111,110,111,110,95,101,118,118,118,118,118,118,118,95,96
99,103,118,118,118,124,125,118,118,118,118,98,97,99,97,99,97,108,109,108,109,99,103,118,118,118,118,118,118,128,99,97
95,101,118,118,149,105,104,121,118,118,118,118,118,118,118,95,96,95,96,95,96,95,101,118,118,118,118,118,149,105,95,96
99,122,118,118,98,97,99,122,118,118,118,118,118,118,118,98,97,99,97,99,97,99,122,118,135,118,118,118,99,97,99,97
139,118,118,118,118,118,118,118,118,118,149,105,104,121,118,118,136,118,136,118,136,118,118,118,118,118,118,118,112,113,95,96
118,29,118,118,118,118,132,134,134,118,99,97,99,103,118,118,118,118,130,131,118,124,127,118,118,133,88,118,114,115,99,97
104,105,104,105,104,105,104,105,104,105,95,96,95,96,104,105,104,105,104,105,104,105,104,105,104,105,104,105,95,96,95,96
99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97
95,96,95,96,95,96,95,96,95,96,95,96,95,96,95,96,95,96,95,96,95,96,95,96,95,96,95,96,95,96,95,96
99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97,99,97
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,66,67,68
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
