2,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2,16,13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,16,4,5,5,36,5,5,5,5,36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,16,4,5,5,36,5,5,5,5,36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,16,4,5,5,36,5,5,5,5,36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,16,4,5,5,36,5,5,5,5,31,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7
2,16,4,5,5,36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,23,8,8,8,8,8
2,16,4,5,5,31,5,5,5,5,5,5,5,5,5,5,5,5,33,5,5,5,5,5,5,11,3,2,2,2,2,2
2,16,4,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,10,3,2,2,2,2,2
2,16,4,5,5,5,5,5,5,5,5,5,5,11,14,14,14,14,14,14,14,14,14,14,14,14,28,21,21,21,22,2
2,16,4,5,5,5,5,5,5,5,5,6,7,10,13,17,17,17,17,17,17,17,17,17,17,17,17,19,14,14,3,2
2,16,4,5,5,5,5,5,5,5,5,27,17,19,4,5,5,5,5,30,5,5,5,5,30,5,5,27,17,19,3,2
2,16,4,5,5,5,5,5,5,5,5,5,5,11,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,3,2
2,16,4,5,5,5,5,5,5,5,5,5,5,11,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,3,2
2,16,18,7,7,7,7,7,7,9,37,37,37,27,25,37,37,37,37,6,7,7,7,7,9,5,5,5,5,11,3,2
2,16,14,14,14,14,14,14,14,4,1,1,1,1,1,1,1,1,1,11,13,17,17,17,25,5,5,5,5,11,3,2
2,16,14,14,14,14,14,14,14,4,1,1,1,1,1,1,6,7,7,10,4,5,5,5,5,5,5,5,5,11,3,2
2,16,14,14,14,14,14,14,14,18,7,7,7,7,7,7,10,13,17,17,25,5,5,5,5,5,5,5,5,11,3,2
2,16,13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,25,5,5,5,5,5,5,5,5,5,6,7,10,3,2
2,16,4,5,5,36,5,5,5,5,5,5,5,30,5,5,30,5,5,5,5,5,5,5,5,5,6,10,14,14,3,2
2,16,4,5,5,36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,14,14,14,3,2
2,16,4,5,5,31,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,9,32,32,32,11,14,14,14,3,2
2,16,4,5,5,5,5,5,5,5,5,5,5,6,7,7,7,10,14,14,14,14,18,7,7,7,10,14,14,14,3,2
2,16,4,5,5,5,5,5,5,5,5,5,5,27,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,3,2
2,16,18,7,7,7,7,7,9,5,5,5,5,5,30,5,36,5,5,5,5,5,5,5,36,5,5,30,5,11,3,2
2,15,24,14,14,14,14,14,4,5,5,5,5,5,5,5,36,5,5,5,5,5,5,5,31,5,5,5,5,11,3,2
2,2,15,8,24,14,14,14,18,7,9,5,5,5,5,5,31,5,5,5,5,5,5,5,5,5,5,5,5,11,3,2
2,2,2,2,15,24,14,14,14,14,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,3,2
2,2,2,2,2,16,14,14,14,14,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,29,5,11,3,2
2,2,2,2,2,16,14,14,14,14,18,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,3,2
2,2,2,2,2,15,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
